Distance [mm];Mag_B [tesla]
8.919999999999998;0.0999209197428755
8.96;0.1014050917114899
9.0;0.1029355331126372
9.040000000000001;0.10447301923231912
9.08;0.106064353725308
9.120000000000001;0.10768939670852157
9.16;0.10939287098488756
9.200000000000001;0.11111481391295662
9.24;0.11290723041754204
9.28;0.11474975220691441
9.32;0.11661662295820342
9.36;0.11855355153877571
9.4;0.12054270226563216
9.439999999999998;0.1225551523274076
9.48;0.12467251589728022
9.52;0.1268054114569944
9.56;0.1290047261862331
9.6;0.1312684368852383
9.64;0.13363673394793427
9.68;0.13606063213196173
9.72;0.13858191528948488
9.76;0.1411546515338614
9.8;0.1438210442312401
9.84;0.14651009385922364
9.88;0.1493287851744651
9.92;0.15224897436918197
9.959999999999999;0.15522698350038752
10.0;0.15829532010403286
10.040000000000001;0.1614181618304043
10.08;0.1646428139623873
10.120000000000001;0.16801904170408846
10.16;0.17152366630138619
10.200000000000001;0.17510538335690945
10.24;0.17891048273323557
10.28;0.18278325212419158
10.32;0.1867622883818488
10.36;0.19097663411989255
10.399999999999999;0.195224920991499
10.44;0.19961540186531807
10.479999999999999;0.20419126009842828
10.52;0.20893580051178237
10.56;0.21379386882635407
10.6;0.2188956957458109
10.64;0.22415983603350995
10.68;0.2296591896628672
10.72;0.23538550940908748
10.76;0.2412185542625276
10.8;0.24727362403007225
10.84;0.25362640849014595
10.88;0.26001947107615625
10.919999999999998;0.2666222050630365
10.96;0.27352423907756906
11.0;0.280689119138542
11.040000000000001;0.28799105457264906
11.08;0.2957159345254264
11.120000000000001;0.3035751300461592
11.16;0.3116704348053714
11.200000000000001;0.3200562577678615
11.24;0.32867181159918046
11.28;0.33757311661564326
11.32;0.34673706657299525
11.359999999999998;0.35605458313494465
11.4;0.36553689725240457
11.439999999999998;0.375332563381656
11.48;0.38535495197080105
11.52;0.39549018930897667
11.56;0.40570983010225653
11.6;0.4159146585269801
11.64;0.42632144022596513
11.68;0.4367895730620521
11.72;0.4470608218781484
11.76;0.457390241635715
11.8;0.4675499734848917
11.84;0.47750091707699366
11.879999999999999;0.48726849256909416
11.92;0.49652868685580537
11.959999999999999;0.505668998876165
12.0;0.5145798905880232
12.040000000000001;0.5228204451732401
12.08;0.5311266576329348
12.120000000000001;0.5390855758823265
12.16;0.546152506814304
12.200000000000001;0.552986553737505
12.24;0.5593029685927459
12.280000000000001;0.5650879725222069
12.32;0.5705882775675944
12.36;0.575583652891209
12.399999999999999;0.5799783921601278
12.44;0.584266711710067
12.479999999999999;0.5880076400860439
12.52;0.5913226019554298
12.56;0.5943661703172584
12.6;0.5971519743170728
12.64;0.5996430064271889
12.68;0.6021182465362975
12.72;0.604008573262602
12.76;0.6058630841346533
12.8;0.6073728971231185
12.84;0.608851006949089
12.88;0.6100457400424565
12.919999999999998;0.6112965825785733
12.96;0.6123230244930792
13.0;0.6132496587639749
13.040000000000001;0.6140392900833069
13.08;0.6147728817475289
13.120000000000001;0.6153158815418612
13.16;0.615902346733287
13.200000000000001;0.6163914045383759
13.24;0.6167912845417952
13.280000000000001;0.617158780398866
13.32;0.6174770980843491
13.359999999999998;0.6177853980510084
13.4;0.6180396011123119
13.439999999999998;0.6182876644246004
13.48;0.618470215485467
13.52;0.6186741146186417
13.56;0.6188261408516105
13.6;0.6189664873462587
13.64;0.6190879667086211
13.68;0.619201452999871
13.72;0.6193050336196496
13.76;0.6193899594307184
13.8;0.619469393327827
13.84;0.6195238088901552
13.879999999999999;0.6195808233064931
13.92;0.6196391534760448
13.959999999999999;0.6196709503921964
14.0;0.619721995694348
14.040000000000001;0.6197559211072008
14.08;0.6197839261970612
14.120000000000001;0.6198114369149922
14.16;0.6198361592987419
14.200000000000001;0.6198487188452511
14.24;0.6198667953290465
14.280000000000001;0.6198820858064675
14.32;0.6198996975368596
14.36;0.6199138206978242
14.399999999999999;0.6199318576917752
14.44;0.6199313779942203
14.479999999999999;0.6199504994174989
14.52;0.6199450266562618
14.56;0.6199517705509741
14.6;0.619950553958048
14.64;0.619953795578924
14.68;0.6199560288026197
14.72;0.6199546960584683
14.76;0.6199656697674595
14.8;0.619964672558057
14.839999999999998;0.6199659789763987
14.88;0.6199630003397618
14.919999999999998;0.6199604591699487
14.96;0.6199587085267446
15.0;0.6199599813167045
15.040000000000001;0.6199600255722728
15.08;0.6199562589747991
15.120000000000001;0.6199519239101624
15.16;0.6199490304147403
15.200000000000001;0.6199495601362662
15.24;0.619950536057524
15.280000000000001;0.6199544025717696
15.32;0.6199435788232283
15.359999999999998;0.619931980822757
15.4;0.6199315294405021
15.439999999999998;0.6199538160215113
15.48;0.6199591015092244
15.52;0.6199493043666752
15.56;0.6199495459614965
15.6;0.619953158753489
15.64;0.6199546961283959
15.68;0.6199563325356622
15.72;0.6199518537863477
15.76;0.6199581244877284
15.8;0.6199479031765027
15.84;0.6199349421434316
15.88;0.6199279736153036
15.92;0.6199245305969462
15.96;0.619920176237633
16.0;0.619918159589608
16.04;0.619920405328691
16.080000000000002;0.6199188478571305
16.12;0.6199218899458039
16.16;0.6199188232986766
16.2;0.6199189897075885
16.240000000000002;0.6199187216158558
16.28;0.6199123651908507
16.32;0.6199092608897596
16.36;0.6199059615730342
16.4;0.6199036506465655
16.439999999999998;0.6199078016428445
16.48;0.6199052763803178
16.52;0.6199100294167424
16.56;0.6199122265060703
16.6;0.6199094434289654
16.64;0.6199081075236541
16.68;0.6199035585241706
16.72;0.6199025852210599
16.76;0.61990502200012
16.8;0.6199105752123176
16.84;0.6199054355652472
16.88;0.6199045722210658
16.92;0.6198992349282074
16.959999999999997;0.6198917175247487
17.0;0.6198896037044873
17.04;0.6198793789378674
17.080000000000002;0.6198771221129777
17.12;0.6198773475995307
17.16;0.6198853413629939
17.2;0.6198892506568221
17.240000000000002;0.6198806551663517
17.28;0.6198741686443505
17.319999999999997;0.6198660630065466
17.36;0.6198682308853167
17.400000000000002;0.6198700032349899
17.44;0.6198677092669949
17.479999999999997;0.6198599347552705
17.52;0.6198672112312431
17.56;0.6198618292732181
17.6;0.6198491200314403
17.64;0.6198449276392969
17.68;0.619842853980883
17.72;0.6198559214031414
17.76;0.6198613397780052
17.8;0.6198672742498115
17.839999999999996;0.6198661492477603
17.88;0.6198621129667167
17.92;0.6198658054432837
17.96;0.619860489905552
18.0;0.6198644160897594
18.04;0.6198590374797373
18.080000000000002;0.6198559318485222
18.12;0.6198592914429232
18.16;0.6198592707035331
18.2;0.6198556533389095
18.240000000000002;0.6198498027588916
18.28;0.6198496923911111
18.32;0.6198492960472374
18.359999999999996;0.6198485987705028
18.400000000000002;0.6198467238493107
18.44;0.6198513122421905
18.48;0.6198493305543944
18.52;0.619842576164012
18.56;0.6198398679547391
18.6;0.6198350874853803
18.64;0.6198353572952459
18.68;0.6198286539200936
18.72;0.6198262093379022
18.76;0.6198395777422908
18.8;0.6198296447363514
18.84;0.6198405126201775
18.879999999999995;0.6198309360793285
18.92;0.6198346377447499
18.96;0.6198263513790913
19.0;0.6198418633109597
19.04;0.6198382625917231
19.080000000000002;0.6198309135031553
19.12;0.6198416065819314
19.16;0.6198282624109672
19.2;0.6198336378587188
19.240000000000002;0.6198322479135143
19.28;0.6198384614547359
19.32;0.6198430900966538
19.36;0.6198444979775269
19.4;0.619840392825734
19.44;0.6198311942259078
19.48;0.619839024510838
19.52;0.6198319257486604
19.56;0.6198380056666439
19.6;0.6198341412650477
19.64;0.6198350581422095
19.68;0.6198382870695157
19.72;0.6198402985523227
19.76;0.6198343750605043
19.8;0.619829674161508
19.84;0.6198296231318065
19.88;0.619839305664553
19.919999999999998;0.6198437002130714
19.96;0.6198481231866031
20.0;0.6198450805554335
20.04;0.6198442379879754
20.080000000000002;0.619846983637655
20.12;0.6198441904249142
20.16;0.6198396903849114
20.2;0.6198416408169078
20.240000000000002;0.6198451152620057
20.279999999999998;0.6198422407784021
20.32;0.6198512372982368
20.36;0.6198512483391914
20.400000000000002;0.6198460984307874
20.439999999999998;0.6198454814919563
20.48;0.6198502018727363
20.52;0.6198541038832401
20.56;0.6198544074556603
20.6;0.6198585474170825
20.64;0.6198532068540177
20.68;0.6198459629647921
20.72;0.6198476549740343
20.76;0.6198517731038584
20.799999999999997;0.6198542371304926
20.84;0.6198490789119384
20.88;0.6198417723502263
20.92;0.6198445874650055
20.959999999999997;0.6198434412494794
21.0;0.6198443897059651
21.04;0.6198413737514276
21.080000000000002;0.6198422435634319
21.12;0.6198428315566714
21.16;0.6198381724209602
21.2;0.6198358892488935
21.240000000000002;0.6198325526998238
21.28;0.6198351866277358
21.319999999999997;0.6198421354529051
21.36;0.6198463133203528
21.400000000000002;0.619845678794232
21.44;0.6198479181261294
21.479999999999997;0.6198558330166842
21.52;0.619858892570807
21.56;0.6198626150041285
21.6;0.6198471323278474
21.64;0.6198639048791177
21.68;0.6198611852546002
21.72;0.6198576879080258
21.76;0.6198628164179527
21.8;0.6198609283711248
21.839999999999996;0.6198653601990912
21.88;0.619865077410968
21.92;0.6198660469342198
21.96;0.6198657588147878
22.0;0.6198629337727742
22.04;0.6198628637122421
22.080000000000002;0.6198693811378204
22.12;0.6198706464452193
22.16;0.6198718146944261
22.2;0.6198769813305088
22.240000000000002;0.6198771923475168
22.28;0.6198791830149963
22.32;0.6198690574414094
22.359999999999996;0.6198623681998827
22.400000000000002;0.619858846228776
22.44;0.6198562117735886
22.48;0.6198708737919537
22.52;0.6198663952773222
22.56;0.6198702709723125
22.6;0.619870428634684
22.64;0.6198837454537642
22.68;0.6198683512579171
22.719999999999995;0.6198744752041118
22.76;0.6198747728270491
22.8;0.6198821718211093
22.84;0.6198839546310476
22.879999999999995;0.6198903829991095
22.92;0.6198889126810688
22.96;0.6198926675336767
23.0;0.6198993162861353
23.04;0.6199050447940789
23.080000000000002;0.6198971268621215
23.12;0.6198943736940336
23.16;0.6198861516333952
23.2;0.6198854031574387
23.240000000000002;0.6198858415999845
23.28;0.6198862243291592
23.32;0.6198972854342157
23.36;0.6198886444036369
23.4;0.6198905838992432
23.44;0.6198991554065435
23.48;0.619902314292788
23.52;0.6199039429892426
23.56;0.619899193189254
23.6;0.619903995000801
23.64;0.6199093426723963
23.68;0.6199188618199647
23.72;0.6199113429804648
23.759999999999998;0.6199220455705532
23.8;0.6199304384238683
23.84;0.6199305841005522
23.88;0.6199340046761382
23.919999999999998;0.6199383952857148
23.96;0.6199375284452864
24.0;0.6199379187347134
24.04;0.6199414913835457
24.080000000000002;0.6199455273352323
24.12;0.6199448591400888
24.16;0.6199449902516566
24.2;0.6199476710421873
24.240000000000002;0.6199489817156594
24.279999999999998;0.6199479553107085
24.32;0.6199488198893126
24.36;0.6199530787741585
24.400000000000002;0.6199544502594942
24.439999999999998;0.619958769416222
24.48;0.6199600768246077
24.52;0.6199546573565246
24.560000000000002;0.6199582932731637
24.6;0.619965182509742
24.64;0.6199639435034839
24.68;0.6199580470520552
24.72;0.6199595419770054
24.76;0.6199470808175486
24.799999999999997;0.6199498270076835
24.84;0.6199629885889179
24.88;0.6199693684196554
24.92;0.6199766086283494
24.959999999999997;0.6199771853651634
25.0;0.619978231446461
25.04;0.6199789761726645
25.080000000000002;0.6199823165333519
25.12;0.6199795006257441
25.16;0.6199784057778563
25.2;0.619974648817602
25.240000000000002;0.6199747848669748
25.28;0.6199730627600398
25.319999999999997;0.619972719187699
25.36;0.6199645318592685
25.400000000000002;0.6199589559464654
25.44;0.6199470641497792
25.479999999999997;0.6199439635463438
25.52;0.6199398564210499
25.560000000000002;0.6199364281640807
25.6;0.6199300423125964
25.64;0.619916245674907
25.68;0.6199087955976994
25.72;0.6198936576292332
25.76;0.6198699106078143
25.8;0.619854341583502
25.839999999999996;0.6198357287202213
25.88;0.6198122154510655
25.92;0.6197909478529454
25.96;0.6197572452848906
26.0;0.61972504092957
26.04;0.619694239757355
26.080000000000002;0.6196568071097313
26.12;0.6196073515100049
26.16;0.6195498333347536
26.199999999999996;0.6194831025964265
26.240000000000002;0.6193977913001264
26.28;0.619308226540669
26.32;0.6192108273102451
26.359999999999996;0.6191076784218233
26.400000000000002;0.6189798360163813
26.44;0.6188273777511845
26.48;0.6186567692181629
26.52;0.6184796641160999
26.560000000000002;0.6182433449284337
26.6;0.6180189395157246
26.64;0.6177769033519114
26.68;0.6174809036595903
26.719999999999995;0.6171391520495049
26.76;0.6167595845844096
26.8;0.6163117191807775
26.84;0.6158238526572934
26.879999999999995;0.6152381096111463
26.92;0.6146804552688969
26.96;0.6139288288022337
27.0;0.6130876579843798
27.04;0.6122032929589397
27.080000000000002;0.6111550737829206
27.12;0.610076177941597
27.16;0.6087710822252124
27.2;0.6074036523820979
27.24;0.6057125597428838
27.28;0.6041104046898471
27.32;0.6020487530272906
27.36;0.5999310591894523
27.4;0.5974534688148215
27.44;0.5946114445325579
27.48;0.5916128601998344
27.52;0.5881963374743608
27.560000000000002;0.5843406973089833
27.6;0.5802235582247564
27.64;0.5755849260683541
27.68;0.5708011343012237
27.72;0.5653739964368117
27.759999999999998;0.5594358398096431
27.8;0.5530580967336148
27.84;0.5464705048283598
27.88;0.5392290757046406
27.919999999999998;0.5314965876591121
27.96;0.5233421454080915
28.0;0.5148605758962825
28.04;0.5059992133558087
28.080000000000002;0.49684689919140623
28.12;0.4872906081468611
28.16;0.47743565747087136
28.2;0.46747736789736055
28.240000000000002;0.457344469431515
28.279999999999998;0.44699124904088194
28.32;0.4366134514268422
28.36;0.4263059046218023
28.400000000000002;0.41597501616837373
28.439999999999998;0.4056419042488813
28.48;0.3953903795877023
28.52;0.38539082451625906
28.560000000000002;0.3754606851548006
28.6;0.3656658560843618
28.64;0.35607483086830194
28.68;0.34672615763425896
28.72;0.3375742847592474
28.76;0.3287255099020729
28.799999999999997;0.3201853108224042
28.84;0.31181437866361394
28.88;0.30370825286330405
28.92;0.2957228308920108
28.959999999999997;0.2881508166701218
29.0;0.280707991515161
29.04;0.2735631946983869
29.080000000000002;0.26656120276770856
29.12;0.2596697971082295
29.159999999999997;0.2533358532624442
29.2;0.2471190828144495
29.240000000000002;0.24113877448965632
29.28;0.2353865162729203
29.319999999999997;0.2296399511517127
29.36;0.22422735985352077
29.400000000000002;0.21896002172130086
29.44;0.21376321927155953
29.479999999999997;0.20872705117120338
29.52;0.20410003677867614
29.560000000000002;0.19963014913235527
29.6;0.19528105655991906
29.64;0.19100993791815526
29.679999999999996;0.18680562390562327
29.72;0.18274255495594036
29.76;0.1788700504572274
29.8;0.17514620368343653
29.839999999999996;0.1715487638277598
29.88;0.16807747457853414
29.92;0.1646418454998799
29.96;0.1613520138552089
30.0;0.1582270570717892
30.04;0.15514862444463134
30.080000000000002;0.15215542324726197
30.12;0.14925510720517254
30.16;0.14652130011701978
30.199999999999996;0.1438514468813446
30.240000000000002;0.14120449002860344
30.28;0.13862325856980945
30.32;0.13614002327122787
30.359999999999996;0.13374953983807247
30.400000000000002;0.13144601926687208
30.44;0.12910102934915033
30.48;0.12684731576777605
30.52;0.12473298338879713
30.560000000000002;0.12257994325282308
30.6;0.12045071706445187
30.64;0.11851635296112194
30.68;0.1165770716823858
30.719999999999995;0.11470805633835772
30.76;0.11290361629594887
30.8;0.11115069415013515
30.84;0.10941842773849245
30.879999999999995;0.10772675333376822
30.92;0.10608978754320499
30.96;0.10448134008795769
31.0;0.10291790715946564
31.04;0.10136638439463043
31.080000000000002;0.09987199232605837
31.12;0.09840575606907909
31.16;0.0969896540259711
31.2;0.09562187842255274
31.24;0.09427337659366974
31.28;0.0929408586250892
31.32;0.09164232076058974
31.36;0.09041272067976928
31.400000000000002;0.08920412989902983
31.44;0.08797996407963403
31.48;0.08680562860506512
31.52;0.08565163478521855
31.560000000000006;0.0845390545891127
31.6;0.0834660299869022
31.64;0.08238866009266829
31.68;0.08131686276741033
31.720000000000006;0.08027607902763885
31.76;0.07927146813327114
31.8;0.07828486823831983
31.84;0.07733229431721525
31.88;0.07640658045355089
31.92;0.0754787754058125
31.96;0.07456671245996531
32.0;0.07367581242890316
32.04;0.07280884680062308
32.08;0.07194950434041149
32.12;0.07110077148886493
32.160000000000004;0.07027798696966718
32.199999999999996;0.06946951671275546
32.24;0.06867992634720502
32.28;0.06791110403848188
32.32;0.0671560939344757
32.36;0.06641365988424416
32.4;0.06568454906868833
32.44;0.06496577148366388
32.480000000000004;0.06426102540358213
32.52;0.06357427390884211
32.56;0.06290021451233456
32.6;0.06223552359320216
32.64;0.06158343380598004
32.68;0.06094488646996971
32.72;0.06033263790643846
32.76;0.0597229762850649
32.8;0.05910328635861204
32.84;0.05849163716010679
32.879999999999995;0.05791877791182602
32.92;0.05735584681213397
32.96;0.05678708807282449
33.0;0.056232240536604645
33.04;0.055672333439593644
33.08;0.0551150424321759
33.12;0.05459017503141914
33.160000000000004;0.054107217463042805
33.2;0.053582269900796904
33.239999999999995;0.05307376135613496
33.28;0.052576848796965794
33.32;0.05208878313799291
33.36;0.05161622063284029
33.4;0.05114497671793032
33.44;0.05068089681104629
33.480000000000004;0.05021990767435748
33.52;0.04977171384402852
33.56;0.04932481874370078
33.6;0.048898973134731585
33.64;0.048471838545822786
33.68;0.04806558850884713
33.72;0.04765757303108896
33.76;0.0472405428654122
33.8;0.046830756162103096
33.84;0.04643440540182212
33.88;0.04605233552214259
33.919999999999995;0.045675349774438566
33.96;0.045302896845892886
34.0;0.044934751443123276
34.04;0.04457141888972344
34.08;0.04421004844490374
34.12;0.04385533060010359
34.160000000000004;0.04351177195319882
34.2;0.0431671600859163
34.24;0.042831304053706123
34.279999999999994;0.04249617439168422
34.32;0.0421679358193913
34.36;0.04184529798243301
34.4;0.041532869451034134
34.44;0.04122382065658988
34.480000000000004;0.04091578469388277
34.52;0.04061109486080648
34.56;0.04031342717290686
34.6;0.04001387816754705
34.63999999999999;0.03971442607782427
34.68;0.039433607982498835
34.72;0.03915138821575593
34.76;0.03887720459612716
34.800000000000004;0.038604509475150366
34.84;0.03833588522937413
34.88;0.03807985593140524
34.92;0.03782657038310154
34.959999999999994;0.03759040449049312
35.0;0.03731377792411846
35.04;0.037058220187116436
35.08;0.036814737020438366
35.12;0.03657065968889592
35.160000000000004;0.03633829327084047
35.2;0.03609912148461749
35.24;0.03586873585842988
35.28;0.035652483393373395
35.31999999999999;0.03541985485969754
35.36;0.03519721686874172
35.4;0.03497282226617175
35.44;0.034757846676473796
35.480000000000004;0.03454844848935536
35.52;0.03433965220881621
35.56;0.03414320583440887
35.6;0.03394100451755551
35.64;0.033735001265722014
35.67999999999999;0.033544123687119426
35.72;0.033352523041930274
35.76;0.03315797145579833
35.800000000000004;0.032969523550637224
35.84;0.03278218023244844
35.88;0.03259955256619153
35.92;0.0324234933830636
35.96;0.03224544800687181
36.0;0.0320693066246045
36.04;0.03190183046195088
36.08;0.03173370622165111
36.12;0.031568199344538465
36.160000000000004;0.031407594253389716
36.2;0.031250542005338736
36.24;0.03109183732420271
36.28;0.03093586662531388
36.32;0.03078250811303805
36.35999999999999;0.030628417559299993
36.4;0.030470260245601302
36.44;0.03032222871441887
36.480000000000004;0.03017386142084579
36.52;0.03003422465677193
36.56;0.02989346464692856
36.6;0.029756759328313395
36.64;0.029623652233818625
36.68;0.029490378910142515
36.71999999999999;0.029357761797651562
36.76;0.029229239258956322
36.800000000000004;0.029102242391488713
36.84;0.028977070914366056
36.88;0.02885504144592533
36.92;0.028736953972278573
36.96;0.028618461033748956
37.0;0.028500297490819785
37.04;0.028385388867687628
37.07999999999999;0.0282735870128579
37.12;0.028163425459663362
37.160000000000004;0.028054712483823203
37.2;0.027948560243155767
37.24;0.02784440533738128
37.28;0.027740378512933515
37.32;0.02763611112325213
37.36;0.02753973582415726
37.39999999999999;0.02743967658430106
37.44;0.027347762816901097
37.480000000000004;0.027251137485329625
37.52;0.02715591374231119
37.56;0.027063190171229833
37.6;0.026976738455525007
37.64;0.026894874151076505
37.68;0.02681769205061204
37.72;0.02673851581456649
37.75999999999999;0.02665758960826273
37.800000000000004;0.02657415666903864
37.84;0.026489545370389708
37.88;0.026413143670709058
37.92;0.026342765867054665
37.96;0.026268385093120888
38.0;0.026197480582066873
38.04;0.026125065800342465
38.08;0.026054319309296903
38.11999999999999;0.025983944961288263
38.160000000000004;0.025916058156231086
38.2;0.025853908802186968
38.24;0.02579170503054305
38.28;0.02572918007157123
38.32;0.025669160602941502
38.36;0.025610942066618306
38.4;0.025553402821789525
38.44;0.02550229876415756
38.480000000000004;0.025447761527967443
38.52;0.025397347749178695
38.56;0.025349969751793554
38.6;0.025297141376529435
38.64;0.025248795214656884
38.68;0.02520360068822875
38.72;0.02515996730177791
38.76;0.025116955483425532
38.8;0.02507647387766906
38.84;0.02503445347238948
38.88;0.024998238303432067
38.92;0.024964845625009162
38.96;0.02493042544413269
39.0;0.024893595882597347
39.04;0.024854272934661806
39.08;0.024820954495372777
39.12;0.024791774144848053
39.16;0.024764656039991634
39.2;0.024732954367974083
39.24;0.02470584465284307
39.28;0.02467762636828206
39.32;0.024658678956054957
39.36;0.02463665480912749
39.4;0.02461567508132451
39.44;0.02459520429151279
39.48;0.024578163111651997
39.52;0.02456224178832344
39.56;0.024547526125366807
39.6;0.024541224760555144
39.64;0.024526773902561444
39.68;0.02451603764943651
39.72;0.024507717967974404
39.76;0.024496845660200647
39.800000000000004;0.024490487711074708
39.839999999999996;0.024477359567455323
39.88;0.02446943904565575
39.92;0.024466178574855002
39.96;0.024465817117033436
